Interval=	0.01 s
ExcelDateTime=	3.9773408522774545e+004	21/11/2008 9:48:16.36772
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	500.0 µV
0.0	-8.383	-50.970	-123.4
0.01	-8.367	-51.133	-55.6
0.02	-8.351	-51.141	-77.7
0.03	-8.332	-51.141	-68.3
0.04	-8.313	-51.141	-73.4
0.05	-8.293	-51.141	-75.7
0.06	-8.274	-51.141	-78.1
0.07	-8.256	-51.141	-64.8
0.08	-8.239	-51.141	-58.8
0.09	-8.224	-51.138	-69.1
0.1	-8.211	-51.077	-77.0
0.11	-8.197	-49.692	-58.0
0.12	-8.184	-43.645	-60.2
0.13	-8.172	-32.188	-68.9
0.14	-8.161	-18.863	-79.3
0.15	-8.150	-6.503	-56.5
0.16	-8.139	3.861	-64.0
0.17	-8.127	11.602	-67.4
0.18	-8.115	16.191	-65.4
0.19	-8.104	17.433	-69.6
0.2	-8.094	15.588	-66.8
0.21	-8.081	11.147	-68.0
0.22	-8.068	4.850	-79.9
0.23	-8.057	-2.481	-61.1
0.24	-8.048	-10.192	-79.6
0.25	-8.040	-17.758	-54.0
0.26	-8.033	-24.767	-58.8
0.27	-8.026	-31.003	-88.9
0.28	-8.019	-36.388	-67.1
0.29	-8.012	-40.830	-56.9
0.3	-8.006	-44.255	-73.4
0.31	-8.002	-46.628	-51.3
0.32	-7.998	-47.963	-68.0
0.33	-7.994	-48.473	-49.0
0.34	-7.991	-48.500	-44.8
0.35	-7.989	-48.294	-57.3
0.36	-7.987	-48.045	-42.2
0.37	-7.984	-47.802	-29.3
0.38	-7.982	-47.436	-30.6
0.39	-7.981	-46.844	-24.4
0.4	-7.979	-45.969	-28.0
0.41	-7.978	-44.842	-34.5
0.42	-7.978	-43.552	-52.9
0.43	-7.978	-42.202	-54.3
0.44	-7.977	-40.972	-67.5
0.45	-7.975	-39.878	-56.5
0.46	-7.973	-38.705	-60.9
0.47	-7.970	-37.388	-49.7
0.48	-7.966	-35.983	-58.2
0.49	-7.964	-34.536	-10.7
0.5	-7.965	-33.156	-67.6
0.51	-7.963	-31.825	58.0
0.52	-7.953	-30.428	172.0
0.53	-7.941	-28.898	183.3
0.54	-7.936	-27.170	155.4
0.55	-7.937	-25.520	-72.8
0.56	-7.941	-24.550	-61.6
0.57	-7.946	-24.438	-25.9
0.58	-7.950	-24.733	-68.3
0.59	-7.948	-24.997	-42.4
0.6	-7.941	-25.188	-54.0
0.61	-7.931	-25.466	-37.6
0.62	-7.922	-26.016	-41.7
0.63	-7.914	-26.869	-29.6
0.64	-7.906	-27.750	-20.8
0.65	-7.898	-28.069	-20.5
0.66	-7.889	-26.272	-21.1
0.67	-7.883	-18.395	-6.0
0.68	-7.876	1.334	8.0
0.69	-7.869	28.531	24.7
0.7	-7.863	46.459	27.9
0.71	-7.860	50.930	64.4
0.72	-7.858	51.128	87.9
0.73	-7.857	51.139	114.7
0.74	-7.856	51.139	137.0
0.75	-7.855	51.139	161.3
0.76	-7.854	51.139	160.3
0.77	-7.854	51.139	154.6
0.78	-7.854	51.134	111.0
0.79	-7.854	51.070	70.3
0.8	-7.854	49.214	23.4
0.81	-7.854	39.908	-13.5
0.82	-7.854	21.431	-45.2
0.83	-7.854	0.298	-58.4
0.84	-7.854	-18.569	-80.8
0.85	-7.856	-34.183	-72.6
0.86	-7.857	-45.102	-80.0
0.87	-7.856	-50.091	-81.7
0.88	-7.853	-51.102	-85.7
0.89	-7.848	-51.139	-75.8
0.9	-7.843	-51.141	-77.1
0.91	-7.839	-51.141	-65.4
0.92	-7.835	-51.141	-71.6
0.93	-7.829	-51.141	-57.1
0.94	-7.823	-51.141	-74.0
0.95	-7.817	-51.141	-74.4
0.96	-7.812	-51.141	-70.1
0.97	-7.806	-51.134	-71.6
0.98	-7.800	-50.858	-65.6
0.99	-7.795	-48.353	-61.5
