Interval=	0.01 s
ExcelDateTime=	3.9773434997878649e+004	21/11/2008 10:26:23.816715
TimeFormat=	StartOfBlock
ChannelTitle=	Channel 1	Channel 2	Channel 3
Range=	20.000 mV	50.000 mV	500.0 µV
0.0	-8.508	-51.141	-64.0
0.01	-8.504	-51.131	-50.9
0.02	-8.501	-50.989	-48.4
0.03	-8.497	-50.464	-34.5
0.04	-8.494	-49.538	-26.1
0.05	-8.492	-48.389	-36.5
0.06	-8.490	-47.109	-27.9
0.07	-8.486	-45.731	-27.8
0.08	-8.483	-44.281	-46.1
0.09	-8.481	-42.772	-72.5
0.1	-8.479	-41.231	-71.3
0.11	-8.476	-39.697	-73.4
0.12	-8.474	-38.208	-73.4
0.13	-8.473	-36.791	-61.3
0.14	-8.471	-35.439	-62.9
0.15	-8.469	-34.119	-16.6
0.16	-8.468	-32.808	-58.4
0.17	-8.467	-31.533	94.8
0.18	-8.466	-30.338	257.0
0.19	-8.464	-29.223	288.8
0.2	-8.461	-28.150	176.6
0.21	-8.459	-27.122	-108.9
0.22	-8.458	-26.264	-52.9
0.23	-8.459	-25.742	-31.1
0.24	-8.460	-25.623	-62.0
0.25	-8.461	-25.855	-24.6
0.26	-8.461	-26.342	-48.4
0.27	-8.461	-27.039	-38.8
0.28	-8.461	-27.950	-7.5
0.29	-8.462	-29.020	-27.1
0.3	-8.462	-30.080	-30.0
0.31	-8.461	-30.909	-8.0
0.32	-8.459	-31.177	-4.4
0.33	-8.456	-29.852	14.7
0.34	-8.452	-23.920	-1.1
0.35	-8.448	-7.877	24.7
0.36	-8.446	18.820	66.0
0.37	-8.444	41.811	65.8
0.38	-8.443	50.286	124.0
0.39	-8.443	51.108	142.7
0.4	-8.443	51.139	162.5
0.41	-8.443	51.139	187.9
0.42	-8.441	51.139	191.3
0.43	-8.439	51.139	215.3
0.44	-8.437	51.139	171.3
0.45	-8.434	51.139	88.5
0.46	-8.434	51.138	49.8
0.47	-8.434	51.125	-7.4
0.48	-8.434	50.486	-57.5
0.49	-8.436	45.245	-70.3
0.5	-8.436	31.617	-97.9
0.51	-8.438	13.414	-113.7
0.52	-8.441	-3.627	-89.1
0.53	-8.444	-17.925	-96.5
0.54	-8.448	-29.381	-114.8
0.55	-8.452	-38.181	-94.3
0.56	-8.456	-44.736	-103.5
0.57	-8.460	-49.009	-111.8
0.58	-8.464	-50.816	-82.6
0.59	-8.466	-51.130	-109.3
0.6	-8.467	-51.139	-92.0
0.61	-8.468	-51.141	-76.0
0.62	-8.470	-51.141	-89.7
0.63	-8.473	-51.141	-75.2
0.64	-8.476	-51.139	-85.6
0.65	-8.479	-51.123	-73.5
0.66	-8.482	-50.473	-67.8
0.67	-8.486	-46.527	-84.5
0.68	-8.489	-37.462	-87.2
0.69	-8.492	-25.519	-82.2
0.7	-8.495	-13.569	-69.3
0.71	-8.498	-3.006	-70.0
0.72	-8.500	5.244	-71.1
0.73	-8.502	10.630	-72.6
0.74	-8.505	12.997	-76.1
0.75	-8.509	12.494	-69.4
0.76	-8.512	9.497	-72.8
0.77	-8.518	4.563	-66.1
0.78	-8.523	-1.670	-68.5
0.79	-8.529	-8.600	-66.6
0.8	-8.537	-15.727	-71.0
0.81	-8.545	-22.636	-78.8
0.82	-8.555	-29.023	-53.1
0.83	-8.565	-34.722	-59.9
0.84	-8.575	-39.659	-60.7
0.85	-8.586	-43.789	-61.2
0.86	-8.597	-47.077	-54.1
0.87	-8.608	-49.452	-64.7
0.88	-8.619	-50.734	-63.3
0.89	-8.630	-51.106	-47.4
0.9	-8.641	-51.139	-52.6
0.91	-8.652	-51.141	-57.5
0.92	-8.664	-51.141	-57.7
0.93	-8.674	-51.141	-53.6
0.94	-8.685	-51.141	-49.3
0.95	-8.696	-51.139	-46.4
0.96	-8.706	-51.077	-50.8
0.97	-8.717	-50.683	-47.7
0.98	-8.728	-49.755	-34.8
0.99	-8.738	-48.452	-30.9
1.0	-8.748	-46.972	-38.1
1.01	-8.758	-45.386	-16.7
1.02	-8.768	-43.756	-30.0
1.03	-8.779	-42.131	-10.0
1.04	-8.791	-40.530	0.0
1.05	-8.803	-38.963	-53.3
1.06	-8.815	-37.439	-65.7
1.07	-8.827	-35.964	-56.4
1.08	-8.839	-34.547	-53.2
1.09	-8.853	-33.223	-47.3
1.1	-8.866	-32.067	-48.0
1.11	-8.880	-31.130	-60.4
1.12	-8.894	-30.413	-23.3
1.13	-8.907	-29.889	-48.5
1.14	-8.919	-29.517	110.0
1.15	-8.931	-29.256	290.6
1.16	-8.941	-29.059	310.9
1.17	-8.951	-28.872	176.1
1.18	-8.961	-28.692	-76.9
1.19	-8.973	-28.600	-49.2
1.2	-8.984	-28.738	-29.6
1.21	-8.996	-29.161	-41.3
1.22	-9.008	-29.806	-18.7
1.23	-9.021	-30.581	-47.1
1.24	-9.031	-31.445	-18.8
1.25	-9.038	-32.417	-10.1
1.26	-9.044	-33.470	-30.8
1.27	-9.050	-34.486	-15.0
1.28	-9.056	-35.313	7.3
1.29	-9.061	-35.763	4.3
1.3	-9.064	-35.242	20.5
1.31	-9.067	-31.723	38.0
1.32	-9.070	-20.581	47.2
1.33	-9.074	2.948	69.1
1.34	-9.079	31.236	83.4
1.35	-9.086	47.573	123.4
1.36	-9.092	51.008	153.3
1.37	-9.099	51.130	180.7
1.38	-9.105	51.139	196.3
1.39	-9.111	51.139	215.6
1.4	-9.118	51.139	212.8
1.41	-9.126	51.139	169.6
1.42	-9.136	51.139	131.9
1.43	-9.144	51.139	53.0
1.44	-9.154	51.128	0.8
1.45	-9.162	50.623	-46.8
1.46	-9.171	45.961	-72.3
1.47	-9.181	32.944	-88.9
1.48	-9.192	14.698	-93.3
1.49	-9.203	-2.911	-95.6
1.5	-9.214	-18.028	-108.2
1.51	-9.224	-30.434	-79.1
1.52	-9.232	-40.116	-98.6
1.53	-9.241	-46.886	-98.1
1.54	-9.250	-50.266	-76.4
1.55	-9.261	-51.094	-94.6
1.56	-9.271	-51.139	-75.1
1.57	-9.281	-51.141	-91.4
1.58	-9.291	-51.141	-74.7
1.59	-9.300	-51.141	-61.5
1.6	-9.309	-51.141	-79.1
